"","GSM580027_HEK293_B1.CEL","GSM580028_HEK293_B2.CEL","GSM580039_HCT116_B1.CEL","GSM580040_HCT116_B2.CEL","GSM993504_H9ES_B1.CEL","GSM993505_H9ES_B2.CEL","GSM993507_HEK293T_B1.CEL","GSM993508_HEK293T_B2.CEL","GSM993509_HeLa-S3_B1.CEL","GSM993510_HeLa-S3_B2.CEL","GSM993511_HeLa-S3_B3.CEL","GSM993518_HepG2_B1.CEL","GSM993519_HepG2_B2.CEL","GSM993520_HepG2_B3.CEL","GSM993543_HUVEC_B1.CEL","GSM993544_HUVEC_B2.CEL","GSM993551_K562_B1.CEL","GSM993553_K562_B2.CEL","GSM993555_K562_B3.CEL"
"2607110",11.02797,10.91265,11.09472,10.60856,9.691789,10.05343,10.00646,9.783178,10.6775,10.5455,10.64309,11.5006,11.64688,11.30093,11.04401,10.91731,10.47815,10.20031,10.46207
"2607262",8.60018,8.74006,8.648759,8.712606,6.939168,7.35761,7.312545,7.143598,8.271358,8.304511,8.255396,9.53542,9.578287,9.686222,9.496807,9.452171,8.486792,8.419063,8.573421
"2607568",2.9901,3.015127,3.185609,3.259911,3.631045,3.578084,3.259911,3.510017,3.150434,3.259911,3.152721,3.259911,3.231889,3.36315,3.259911,3.267954,3.328743,3.471387,3.362271
"2607757",2.942265,2.974047,3.188184,3.190294,3.73897,3.503392,3.174282,3.508269,3.110124,3.303636,3.171347,3.178096,3.190294,3.138608,3.214062,3.203114,3.423647,3.194377,3.199308
"2607923",5.012884,4.657601,3.195062,3.190294,3.730549,3.602294,3.125973,3.270826,3.036548,3.111736,3.084082,3.241974,3.161301,3.290177,3.136004,3.274351,3.38101,3.203799,3.198291
"2608156",5.587112,5.1755,5.905634,5.160271,6.780793,6.576754,5.788898,5.42985,6.885493,6.469964,6.716416,6.055593,6.201783,5.43249,5.516504,5.271338,6.559224,6.540366,6.891945
"2608309",6.241779,6.643061,3.609662,3.765338,10.71033,10.56372,3.549829,3.771763,3.447441,3.692623,3.836424,3.178061,3.601236,3.584876,3.882606,3.464803,3.386228,3.422526,3.827919
"2608419",6.980196,6.662063,6.658342,6.167417,7.43502,6.174509,6.281406,6.281986,6.050215,5.674823,5.907709,5.977224,6.006361,6.237951,5.720109,5.787606,6.79501,6.360672,6.830136
"2608469",5.702579,5.632815,5.692493,5.606591,5.916553,5.928627,6.488624,6.545236,9.715514,9.663224,9.452075,7.105232,7.144631,6.549215,5.979219,6.18115,7.041613,6.623479,6.735485
"2608725",8.449396,8.505142,8.994327,9.403678,5.975306,6.082258,6.924032,7.731844,9.515835,9.55343,9.886778,9.316039,9.258439,7.196701,9.160024,8.716208,9.978676,9.005876,9.095398
"2608765",7.958644,7.721738,8.252472,7.503363,8.160512,7.965,8.110679,7.890836,8.682625,8.483935,8.4368,8.192655,8.452583,8.224949,8.888067,8.742491,9.315093,8.953162,9.354733
"2608801",7.348553,7.302161,6.810564,6.499476,6.419225,6.026883,6.773305,6.646775,7.548638,7.429232,7.687653,7.728863,7.950618,7.352335,8.125093,8.155246,7.694544,7.049303,7.514868
"2609061",3.776818,4.07456,3.971906,4.022427,4.238262,4.25252,3.828345,4.44845,3.979293,4.069718,3.897823,4.066856,3.96515,4.080873,4.214756,4.101859,4.505277,4.299739,4.254643
"2609347",7.250965,7.430493,6.085615,6.230388,6.473055,6.205584,6.133023,6.196404,5.354103,5.623411,5.070892,6.208685,6.11857,6.305546,6.090656,6.246307,5.860469,6.064051,5.435645
"2609414",4.189086,4.027969,4.009814,4.075872,4.666726,4.309403,3.730333,4.428432,3.542573,3.613345,3.303174,3.668228,4.081654,3.822655,4.162367,4.0424,3.75049,3.83191,4.178242
"2609462",4.593902,5.004539,4.959534,5.218045,5.448079,5.306349,5.237769,5.99499,4.328836,4.96975,4.724195,5.600963,5.157845,5.58016,5.673164,5.447218,4.815448,5.477374,5.324438
"2609560",7.720244,7.286518,8.474198,7.877232,9.116121,9.283114,9.236228,8.94129,9.007883,8.593869,8.760052,8.091819,8.264255,7.635782,7.409725,7.154094,9.27385,8.950355,9.389938
"2609608",9.804993,9.723273,9.936117,9.688555,9.412449,9.380289,9.375843,9.277474,9.236816,9.091507,9.242313,9.206618,9.268948,8.81795,8.60315,8.767688,9.540556,9.195661,9.415581
"2609770",7.668263,7.670032,7.844575,7.911794,8.093,8.530701,8.435989,8.236392,8.678838,8.56976,8.56976,8.584365,8.624156,8.92806,8.661699,8.56976,9.059982,8.858853,9.064898
"2609824",4.516885,4.56404,4.858683,4.88078,4.731503,4.755827,4.736597,4.928195,4.576168,4.949384,4.620969,4.781855,4.554446,4.824222,4.663906,4.589414,4.810024,4.783507,4.759166
"2609870",7.906094,7.769855,8.00622,7.957334,6.613049,6.542187,6.899199,6.593413,8.003492,7.805334,7.715976,7.041287,7.153303,7.151318,7.358544,7.106013,7.796692,7.808711,7.885779
"2609904",7.535073,7.663371,7.395594,7.533513,7.418055,7.089955,6.926067,7.223967,7.533513,7.632903,7.55806,7.501502,7.499269,7.940208,7.756582,7.533513,7.603673,7.533513,7.598132
"2609960",7.008012,6.741466,6.87363,7.007879,6.266468,6.050386,6.322557,6.187282,6.789163,6.715183,6.77328,6.577852,6.650399,6.57536,6.549052,6.396016,7.863926,7.704702,7.995849
"2610044",7.108708,7.400258,8.172775,7.564442,7.324269,7.760098,7.861377,7.517336,9.408241,9.241333,9.364727,9.010615,9.002812,8.862297,8.618817,8.39833,9.310466,9.348024,9.575631
"2610056",5.85815,6.059024,6.363512,6.44834,6.562127,6.28389,6.258512,6.581928,5.636721,6.014498,5.607422,6.620118,6.664897,6.742397,6.105471,6.049397,6.145987,6.247013,6.174863
"2610094",6.450732,6.735778,6.813854,6.945984,6.57214,6.427467,6.348413,6.875996,7.246662,7.107914,7.06283,7.261113,7.332536,7.405375,7.150611,7.198797,7.091341,6.988617,7.001296
"2610136",5.786212,5.943842,5.995751,5.849676,6.125599,6.206475,5.886234,6.36675,6.222921,6.472121,6.476772,7.291037,7.309843,7.43007,7.209387,7.134294,6.904493,6.921154,7.121643
"2610241",8.249982,7.895166,7.830994,7.697143,8.014503,7.866023,8.016901,7.827899,8.032972,7.646104,7.842152,7.344918,7.408081,7.467912,6.831981,6.976882,8.596274,8.397611,8.397038
"2610317",9.580329,9.750357,9.936594,9.198382,9.006116,9.334314,9.435611,9.280055,8.638529,8.158401,8.734982,8.08656,8.515688,7.829852,8.353581,7.932806,8.534306,8.229244,8.679839
"2610336",7.688839,7.771186,7.809802,7.585905,5.768417,6.168546,6.293592,6.251076,7.903483,7.880751,7.813551,8.028706,7.997772,8.075642,7.260203,7.075345,8.46425,8.175258,8.186236
"2610359",5.693943,5.870885,6.18953,6.304995,6.148117,5.858505,5.659926,6.343838,7.07214,7.150618,7.142948,7.440982,7.303275,7.410827,6.945662,6.795551,6.388282,6.338366,6.485597
"2610394",7.305983,7.204392,7.02528,6.934302,6.360492,6.501913,6.828896,6.941146,8.416879,8.372668,8.474623,8.199681,8.35835,8.371005,7.920309,7.78641,8.661946,8.576523,8.460961
"2610417",7.620495,7.282841,7.098641,6.768103,6.8231,6.239409,6.795639,6.719891,5.90399,5.758394,5.948181,6.706962,6.722081,6.778728,6.074744,5.854342,6.437755,6.642754,7.057721
"2610544",5.540155,5.750081,5.227541,5.718664,6.213426,6.310429,6.26681,6.288906,5.229663,5.533075,5.044381,8.784855,8.913741,9.154269,5.644075,5.415588,5.519164,5.596034,5.698105
"2610631",4.414585,4.585982,4.826191,5.106574,5.366324,4.903422,4.88947,5.287769,4.532877,4.810884,4.498421,4.813352,4.85219,4.964882,5.313055,4.852113,4.765425,5.114385,5.071183
"2610707",4.343519,4.268659,5.189158,5.332179,4.667587,4.357907,4.561345,4.63828,5.940832,6.29033,6.255027,4.285015,4.174155,4.690466,6.18331,6.384616,4.513466,4.169464,3.985132
"2610732",6.729306,6.487818,6.815087,6.631541,6.430921,6.7006,7.274071,6.962137,7.791144,7.658308,7.650784,7.136985,7.226563,6.999946,7.612279,7.685082,7.907791,7.635547,8.007864
"2610972",6.792353,6.621341,6.94362,6.494975,6.42001,6.403129,6.016245,6.16933,4.814315,5.17478,4.895929,4.895522,5.27272,5.209018,5.379101,5.443888,5.346213,5.492692,5.489351
"2611056",6.706684,6.651691,8.448614,8.096757,4.374224,4.160364,6.88583,6.402779,8.027848,7.7636,7.639988,6.830997,7.068828,6.645677,4.520042,4.495278,4.44452,4.533495,4.247648
"2611122",7.0352,7.057302,7.56466,7.335825,7.304302,7.869091,7.84595,7.9771,8.663714,8.432092,8.269905,7.160458,7.134922,7.230411,7.022454,6.823182,7.867732,7.821778,7.969468
"2611211",8.127348,8.03536,8.386955,8.300018,7.340877,7.238314,7.919291,7.570639,8.828793,8.569132,8.525243,8.709914,8.908144,8.468969,8.48467,8.348718,9.270949,9.013625,9.417623
"2611504",5.684801,6.119946,6.655754,6.469755,5.398244,5.273831,5.739172,5.553344,5.865504,5.811274,5.868784,7.649329,7.706327,7.640116,6.226102,6.465883,6.327194,6.179777,6.118325
"2611546",7.43462,7.914133,7.993454,8.25005,7.971538,8.089131,8.017473,8.297254,8.175709,8.699531,8.14143,8.508625,8.419623,8.714043,9.082092,9.172557,9.146128,9.09192,8.835715
"2611727",4.832023,5.162424,5.259033,5.406349,5.578817,5.466498,5.392087,5.911309,4.920521,5.267339,5.204291,5.333811,5.319867,5.576642,5.61056,5.559912,5.6458,5.557734,5.891438
"2611779",8.636607,8.409458,8.461266,8.587306,6.905636,7.256776,7.395273,7.343587,9.349931,9.177162,9.209564,9.271527,9.268732,9.340664,9.683438,9.712313,8.730255,8.892063,8.889773
"2611848",7.308495,7.215987,8.563557,8.468412,9.178458,9.292986,7.970261,7.643018,9.212914,9.045633,9.189915,8.882451,9.012826,8.103166,8.323278,8.383175,10.52288,10.36128,10.57936
"2611981",6.434157,6.580467,7.247918,7.330361,7.467783,7.243195,6.853382,6.632519,6.478943,6.951994,6.349482,7.075195,6.779283,6.410232,7.030824,7.508693,7.476134,7.839402,7.30568
"2612012",4.523136,4.675499,4.522322,4.786454,4.992224,4.682608,4.832336,5.233365,4.428063,4.696378,4.231527,4.570784,4.64212,4.808582,4.680603,4.682608,4.68443,4.795001,4.792831
"2612100",4.354148,4.686831,4.784826,5.01641,5.818634,6.022064,5.006608,5.392586,4.246396,4.830657,4.664204,4.798659,4.716325,4.997132,8.279757,8.549521,5.014809,4.932941,5.009769
"2612175",8.884601,8.747586,8.771029,8.683178,7.771308,7.606094,7.609977,7.529392,8.17688,8.078796,8.183033,7.477533,7.561774,7.390725,7.830387,8.013878,8.13579,7.99115,8.15494
"2612278",7.911861,7.66649,7.911861,7.1719,6.815696,7.242172,8.139763,7.792653,8.714075,8.342867,8.544138,8.082942,8.334054,7.911861,7.186868,7.207309,7.911861,7.835843,8.166591
"2612371",8.365056,8.432743,8.893059,8.882506,7.523476,7.885237,7.902766,7.816629,7.916408,8.129181,7.874457,8.332689,8.339502,8.40826,7.650386,7.640807,8.498112,8.357975,8.719285
"2612401",7.565961,7.459668,6.500603,6.482108,7.101433,7.059252,7.149655,6.848621,7.446806,7.313593,7.377757,7.305385,7.376653,7.082742,7.053619,7.037647,6.370391,5.98917,6.384391
"2612508",4.465319,4.844924,4.925311,4.981197,5.431348,5.031548,5.000856,5.564426,4.885227,4.895075,4.613443,4.719299,4.41178,4.915391,5.199319,5.372376,4.858539,4.968597,4.873563
"2612625",7.696348,7.707513,7.883418,7.956542,8.132655,8.605467,8.3918,7.836341,8.61089,8.179789,8.209141,8.025541,8.146743,8.039663,7.37781,6.790231,9.254455,8.97464,9.173607
"2612813",6.054239,5.608186,4.835873,4.727242,6.973601,6.738874,7.079114,6.145152,6.215268,6.050852,5.83957,4.142254,4.215042,4.483388,5.962275,6.36153,4.400814,4.15173,4.129646
"2613293",3.288865,3.570133,3.661117,3.96917,4.402159,4.329438,3.609603,3.843923,3.3826,3.609603,3.148445,3.609603,3.464257,3.667016,3.559592,3.564933,3.530116,3.609603,3.609603
"2613386",8.753088,8.533127,9.153977,8.757646,8.487836,8.787212,8.109298,7.872646,9.181455,8.79849,9.077328,8.403308,8.419046,8.274794,9.081106,8.96645,9.024962,9.126751,9.146445
"2613441",7.914142,7.699766,5.760993,5.774372,5.470842,4.991491,6.885737,6.57346,7.276686,7.145539,7.557419,5.160873,5.200312,5.000868,6.393782,6.50035,7.690679,7.700284,7.763048
"2613880",7.737659,7.737209,7.940487,7.748031,6.869162,7.544401,6.843987,7.144912,6.871403,6.992904,6.869162,5.016962,4.886716,5.240937,7.422632,7.105209,5.706082,4.93583,5.542473
"2614054",8.787622,8.843681,8.984701,8.475763,9.753082,9.946825,10.26385,10.09133,7.647576,7.499242,7.642575,8.029957,8.064028,7.45679,8.365383,8.296066,8.977337,8.638825,9.054329
"2614120",11.53214,11.51811,11.58968,11.322,11.4824,11.41689,11.55117,11.52738,11.11063,10.96126,11.30111,10.56287,10.79946,10.40586,11.28536,10.94198,10.64725,10.6381,10.93613
"2614142",9.19041,8.784096,9.928424,9.888631,7.814204,7.222329,7.724019,7.301614,8.301951,7.879898,7.732193,6.462729,6.810448,6.191314,6.963225,7.154614,5.636827,5.210112,5.65861
"2614369",6.798778,6.387193,3.613125,3.943875,5.420896,4.413772,7.168149,6.604436,3.518256,3.963847,3.405892,3.817466,3.800759,3.850854,6.956943,6.617074,3.938152,3.86595,4.130598
"2614517",6.928504,6.943301,8.460235,8.221579,5.478436,5.854723,7.257474,7.065374,7.759282,7.595565,7.734757,7.582193,7.651585,7.327636,6.768953,6.817053,8.560611,8.32999,8.666259
"2614663",4.550793,5.020322,5.0655,5.271086,6.19677,5.888787,5.728805,5.987972,4.965064,5.257966,5.099802,5.188637,5.171973,5.148727,5.616823,5.613169,5.371354,5.824008,5.448833
"2614913",6.790367,7.085095,8.116215,7.616803,7.002935,6.93057,6.303341,7.239698,7.16674,6.859397,6.55971,7.252271,7.073622,7.264427,6.710821,7.050177,7.99411,7.676288,7.852545
"2615060",6.583254,6.401487,4.228942,4.326484,5.335218,5.511387,5.52132,5.931561,5.927082,5.537337,6.035204,3.982968,3.751221,4.005758,7.051414,7.071241,4.053471,3.852986,4.014285
"2615360",8.525025,8.332121,8.553182,8.504867,5.771428,6.124113,5.948495,6.086154,7.863568,7.881671,7.561391,10.96776,11.04143,10.52059,11.17043,11.33618,5.050626,4.913115,4.875175
"2615600",10.10671,10.06635,10.83976,10.24693,8.661741,8.932622,8.681434,8.685229,10.39448,10.10671,10.31305,10.36745,10.52645,10.11896,9.823457,9.809218,10.12839,10.02196,10.17706
"2615808",6.282925,6.395614,6.751373,6.287449,5.230137,4.985175,6.714707,6.380731,7.998269,7.644228,7.752446,6.735303,6.710881,6.704617,6.756136,6.714707,6.903079,6.684517,6.657439
"2615892",6.010145,6.285072,6.84927,6.785038,6.428365,6.271002,6.641222,6.506527,5.198298,5.718912,5.358188,8.292998,8.298,7.622337,7.361308,7.139262,5.482418,5.390263,5.90553
"2615938",8.374656,8.070434,9.900928,9.518098,6.802315,7.026812,7.541383,6.803111,5.547979,5.715146,5.528631,8.709889,9.045751,9.056122,9.219784,9.008883,5.738884,5.745714,5.767796
"2616018",7.559934,7.185095,7.532289,7.470857,7.179805,7.344284,7.966621,7.28271,8.454294,8.248768,8.338449,7.547324,7.595179,7.640699,7.169759,7.135885,9.28981,9.214876,9.173088
"2616131",4.150339,3.702797,3.751473,3.590169,4.191731,3.713563,3.443062,3.746331,3.979562,3.905463,3.467485,3.38013,3.405019,3.840982,3.778048,3.985846,3.974303,4.284951,4.104237
"2616166",10.22317,10.22375,10.04774,9.817146,7.6331,7.936364,8.183733,7.730712,10.08011,10.02856,10.0622,8.716103,8.78433,8.84989,9.198517,9.074542,8.132466,8.089161,8.301071
"2616204",7.380377,7.091205,8.298185,7.85737,6.653854,6.584355,7.289949,7.1607,6.466446,6.469782,6.321629,6.565083,6.389733,6.314556,7.862923,7.967296,6.126442,6.106511,6.298168
"2616317",9.410629,8.999285,9.855658,9.613363,7.791648,7.506329,7.777795,7.731534,9.104171,8.856151,9.127759,8.184307,8.274998,8.061972,9.035756,8.919958,9.286467,9.189498,9.242054
"2616596",3.231729,3.171562,3.317671,3.398206,3.928553,3.398206,3.434407,3.675785,3.366712,3.446927,3.377281,3.4078,3.295302,3.49513,3.485322,3.398206,3.398206,3.398206,3.436399
"2616804",5.111396,4.89172,3.683942,3.865448,4.606365,5.086168,3.879148,4.06808,4.523856,4.452779,4.352598,3.657909,3.719038,3.853678,3.887499,4.044776,4.081449,3.965325,3.874109
"2616932",8.082538,7.891932,5.889895,5.681528,7.682322,7.911471,4.31385,4.051156,7.69397,7.375973,7.480455,7.666959,7.866725,7.542567,7.126122,6.983817,8.517786,8.285641,8.547758
"2617041",7.241101,6.650761,7.772027,7.288969,8.845797,8.789772,8.46504,7.958703,7.736456,7.285363,7.855149,8.009787,8.227352,7.628929,7.592608,7.489212,7.714718,7.413045,7.420415
"2617148",4.20267,4.423802,5.126919,5.010073,4.213386,4.320818,4.080145,4.310829,3.590324,3.808153,3.815431,3.930498,3.821852,4.124382,3.811771,3.826264,4.080145,3.983392,4.032305
"2617188",5.523371,5.543968,5.473241,5.575282,5.968377,6.174935,5.420236,5.691779,4.905673,5.257807,4.834267,4.912025,4.979679,5.287507,5.287873,5.027634,5.10505,5.287507,5.287507
"2617276",7.478696,7.455128,7.979199,7.927982,7.278472,8.183563,7.4754,7.297945,7.686182,7.759443,7.729236,9.151331,9.202611,8.364978,7.702935,7.742797,7.421377,7.253824,7.486885
"2617433",5.16637,5.493695,5.665306,5.904085,6.185627,5.961332,5.90171,6.345884,5.466687,5.623231,5.308866,5.756898,5.637387,6.000616,6.253935,6.057997,6.475485,6.66895,6.317557
"2617477",4.589013,4.917379,5.0368,5.175572,5.476484,5.304014,5.157249,5.58509,4.618239,5.021787,4.630961,4.875711,4.822849,5.175397,5.032538,5.13104,5.0368,5.167032,5.0368
"2617563",8.589817,8.583318,8.71044,8.270364,7.678914,7.799756,6.43139,6.212436,6.55459,6.645895,6.48864,8.249461,8.395958,8.644864,8.463141,8.363355,8.096311,8.1007,8.030767
"2617579",7.198272,7.49027,7.91559,7.57241,7.220346,7.404248,7.589253,7.97806,7.217223,7.440486,7.403635,7.169781,7.429122,7.532333,7.209212,7.314154,7.877201,7.72934,8.133153
"2617630",4.105106,4.527856,4.857365,5.114642,4.930314,4.975729,4.812073,5.154652,4.726286,4.97338,4.75453,4.539008,4.798547,4.851744,5.102609,5.116858,4.928051,4.818417,4.850319
"2617659",3.847401,4.327818,4.572527,4.780022,5.009516,4.918554,4.717963,5.161424,4.263769,4.344134,4.181604,4.564698,4.384524,4.738924,4.564698,4.435594,4.58452,4.573084,4.891211
"2617687",7.400105,7.010855,7.837112,7.491351,6.320296,6.372827,7.953389,7.800725,7.379861,7.175773,7.238101,8.92797,9.048008,9.197083,6.571333,6.384584,8.053992,7.894547,8.13365
"2617752",6.55959,6.624144,6.467209,6.276732,7.001746,6.940104,6.890369,7.001666,7.063506,6.85826,7.191478,8.284796,8.149705,7.886551,6.221343,6.341655,8.047516,7.689591,8.013784
"2617796",6.524805,6.471139,6.128482,6.342168,7.051533,7.090788,7.570495,7.192928,7.33757,7.174162,6.965837,6.805117,6.842596,6.883902,7.283932,7.085447,7.207268,6.952347,7.161207
"2618499",4.163658,4.285561,4.419358,4.588745,4.766708,5.068589,4.400906,5.029185,3.926755,4.289888,4.139035,4.555785,4.727245,5.018771,6.016719,5.646887,4.549502,4.574866,4.584725
"2618598",5.505851,5.514561,5.703052,5.578577,7.900145,8.082573,8.218782,7.36549,6.332055,5.875999,5.851588,6.6307,6.673359,6.18465,6.038898,6.008539,6.862419,6.390677,6.607788
"2618620",4.401991,4.462603,4.235963,4.481787,4.952071,4.734602,4.421658,4.765265,4.017565,4.288863,3.990406,4.366402,4.218319,4.465424,4.54699,4.521254,5.125349,5.1276,5.21169
"2618640",6.89169,6.428484,6.792482,6.864965,8.041536,7.439511,8.217734,8.537549,6.621026,6.641024,6.486491,6.084335,6.544031,6.398159,5.95967,6.018212,7.223978,7.190205,6.890261
"2618665",5.72959,5.716335,5.977641,5.795077,5.36409,5.949527,5.371368,4.944238,6.305078,6.004754,6.05345,5.920897,5.947903,5.904869,5.726877,5.615872,6.570331,6.404278,6.647886
"2618702",7.021809,6.890233,6.645547,6.465474,7.855493,7.828891,7.827037,7.498496,5.149671,5.201732,5.292681,6.685697,6.902361,6.82574,5.95557,5.593537,6.370117,6.081028,6.019845
"2618726",7.409065,7.301345,7.408259,7.325781,6.396172,6.801555,7.136666,7.191734,7.07477,6.684376,6.902444,7.01987,7.170834,6.915717,6.94607,6.591244,7.543184,7.530893,7.818116
"2618940",11.34754,11.34642,11.08809,10.56568,9.281775,9.52866,9.84896,9.355915,10.49673,10.11466,10.45314,11.12383,11.26579,10.68705,10.925,10.89848,10.04691,9.793559,10.20979
"2619120",8.042509,7.948669,7.445102,7.449326,6.688896,6.736943,6.625109,6.700854,7.341101,7.270556,7.243389,8.019513,8.026356,7.769592,8.060129,8.218939,7.480839,7.265204,7.504706
"2619265",5.92894,6.268882,6.090461,6.228698,6.021344,6.184123,5.92894,6.161815,5.503894,5.893462,5.45452,5.792293,5.736807,5.92894,6.238064,6.241469,5.940007,6.063543,5.684581
"2619323",6.914274,6.886215,7.952352,7.686585,9.826937,9.590847,8.873235,8.689949,8.477028,8.503915,8.514439,8.261905,8.180869,8.676881,8.740655,8.630417,9.236515,9.147473,8.941903
"2619344",7.567031,7.110439,7.62831,7.188662,8.945133,8.221826,8.546769,8.188437,7.560282,7.28063,7.543966,7.535696,7.57779,6.947449,6.997429,7.164338,8.04725,7.920357,8.095815
"2619405",5.674119,5.859621,5.74742,6.010646,5.886541,5.569688,5.656745,6.309794,6.177269,6.381931,6.205312,5.699878,5.762113,6.044108,6.643567,6.271409,6.034731,6.139929,6.061462
"2619446",4.640634,5.294277,5.485272,5.362494,5.697593,5.366941,5.521307,6.04707,4.972797,5.328755,5.054483,5.182629,5.119768,5.455472,5.415806,5.474872,5.560805,5.539675,5.49182
"2619480",3.825266,4.166725,4.293587,4.513967,4.531348,4.583139,4.446543,4.579027,4.102039,4.283336,4.150869,4.474142,4.832747,4.770017,4.371433,4.452992,4.501676,4.693354,4.723931
"2619521",4.089611,4.45081,4.701311,4.77949,4.962635,4.941918,4.638271,4.781855,4.405244,5.132081,4.560268,4.740767,4.57425,4.957751,5.012985,5.277481,5.210517,5.114913,4.997465
"2619666",8.051461,8.035617,8.294439,7.789136,6.778631,6.700309,7.206377,7.240362,7.988074,8.013101,8.035832,8.194924,8.211026,7.832113,9.846417,9.818309,7.723004,7.491713,7.711822
"2619761",8.006745,7.91344,8.137161,8.068413,8.128643,7.919068,7.997024,7.487759,8.469454,8.274292,8.343877,6.376716,6.528134,6.759777,7.382589,7.436508,9.042588,8.637619,8.704467
"2620018",6.558747,5.924883,6.52535,6.217087,6.027538,5.830209,6.614814,5.706104,7.559028,7.084266,7.717922,6.220292,6.354176,5.840153,6.289062,6.396767,6.694211,6.296518,6.405762
"2620114",5.176033,4.952704,4.59551,4.537385,5.54848,5.104594,4.532942,4.552264,4.201565,4.715659,4.253367,5.339031,5.125656,4.919644,4.595116,4.77659,4.464186,4.715659,4.669442
"2620150",3.722592,3.780742,2.799091,2.976062,6.287499,6.484223,3.279609,3.317274,3.023541,3.277406,2.920464,4.298225,4.631745,4.450669,2.826445,3.545965,3.702571,3.33088,3.127548
"2620160",5.315599,5.120354,5.545219,5.47566,6.214997,6.671725,5.93061,5.653308,5.943656,5.471026,6.038138,5.284932,5.540873,5.22588,4.896378,4.95203,6.456124,6.205094,6.638013
"2620194",6.337331,6.119959,5.937963,6.211511,5.548071,6.335023,5.947782,5.276209,6.780013,6.349092,6.54824,4.161512,4.018123,3.64123,5.865753,5.853487,6.786577,6.667526,6.953899
"2620212",4.603894,3.744215,3.775727,3.845173,3.918857,3.330971,3.533289,3.428706,2.773681,2.493102,3.221547,3.099278,2.978677,3.242098,3.406773,3.973453,3.368186,3.588425,3.383766
"2620222",3.860423,3.982634,3.501696,3.443268,4.722591,4.471295,3.547921,3.666655,2.594532,3.191557,2.56552,4.646946,4.891067,4.295366,3.913412,4.290274,5.059086,4.653764,5.239666
"2620256",7.562113,7.048356,8.086591,7.39719,8.05674,7.684283,7.429938,6.989883,7.171287,6.80145,7.171287,6.701219,6.847632,6.591309,6.501083,6.40576,7.76115,7.414518,7.556829
"2620315",6.074874,6.332502,6.543977,7.179692,7.329516,7.528811,7.23293,7.252407,7.684124,7.290898,7.003363,6.706953,6.751342,6.788498,7.324294,7.117819,6.659258,6.510571,6.615051
"2620348",3.929992,4.183819,4.256523,4.495427,5.00365,4.672921,4.577716,4.893978,4.052359,4.356784,4.017058,4.415138,4.282346,4.597337,4.687617,4.415138,4.415138,4.383734,4.415138
"2620410",6.563328,6.403797,7.37635,6.947589,9.505765,9.376045,8.77332,8.442933,7.70159,7.407133,7.398768,7.421416,7.626091,7.510288,7.391493,7.205214,8.224626,8.128996,8.056851
"2620448",5.642061,5.912721,6.088168,6.130685,6.175408,6.275384,6.266988,6.484933,5.704293,6.019961,5.661195,5.912764,5.74552,6.019408,6.469995,6.367849,6.215792,6.353151,6.293717
"2620538",6.814662,6.70988,7.005793,6.784088,7.800611,8.262886,8.188386,7.890277,8.448381,8.19904,8.260601,8.35384,8.563866,8.276456,7.522067,7.561754,8.732612,8.511897,8.641433
"2620641",7.502301,7.641904,7.660235,7.58747,6.601768,6.353558,6.723638,6.628786,8.426032,8.424824,8.515576,7.994113,8.102802,7.94249,7.959411,8.104541,8.513412,8.277663,8.459953
"2620685",8.24481,7.879726,7.847321,7.391357,8.97754,9.204068,8.800807,8.271776,9.116183,8.710399,8.819304,8.767841,8.848926,8.263466,8.204129,8.37665,9.43036,9.258131,9.442464
"2620736",3.928595,4.451823,4.47505,4.418427,5.099609,5.343936,4.711757,5.122479,4.119096,4.558324,3.99368,4.777443,4.446458,4.229268,4.617455,4.316524,4.634934,4.457031,4.311679
"2620773",3.335477,3.408791,3.593258,3.924737,4.740565,3.921892,4.25444,4.444264,3.705363,3.853348,3.678941,3.726327,3.606152,4.114786,3.648042,3.956776,4.649772,4.226993,3.889609
"2620813",2.707672,2.994119,2.99635,3.148606,3.629645,3.571808,3.064136,3.473327,3.182076,3.461649,2.909069,3.077581,3.127563,3.104409,3.292176,3.350596,3.236149,3.270201,3.547124
"2620842",2.250542,2.87876,2.702305,3.824431,3.085604,3.439012,3.025504,3.903943,2.88184,3.302215,3.015239,3.084124,3.011674,3.444383,2.828982,3.253644,3.101895,3.228916,3.78571
"2620894",3.419002,3.792152,3.933467,4.238976,5.32062,4.710178,4.008612,5.275893,3.426809,3.6583,3.273839,3.579588,3.547984,4.316922,3.915409,3.384268,3.586791,4.157196,3.860383
"2620937",2.519526,1.924776,2.358411,2.505419,9.935102,9.53413,3.030237,2.270534,2.443452,3.062959,2.163722,4.957359,4.168932,3.208959,3.925863,3.171226,2.80557,2.570148,4.268072
"2620985",4.830836,4.92851,5.571741,5.661267,5.808213,5.279974,5.048335,5.5578,5.042725,5.239444,5.208094,5.324034,5.059528,5.437609,5.576631,5.455954,5.324845,5.351311,5.286306
"2621032",4.780008,5.132572,5.223696,5.286445,5.452813,5.233921,4.957043,5.425592,5.041717,5.302047,5.216704,5.190124,5.093046,5.324099,5.508811,5.478935,5.497877,5.536321,5.598303
"2621122",7.087966,7.177165,7.670559,7.735913,6.944997,6.849615,6.462556,6.672219,7.594972,7.535354,7.391804,7.078312,7.175412,7.43645,7.828769,7.853504,8.372908,8.453591,8.629152
