"","HEK293","HCT","H9","HEK293T","HELA","HEPG2","HUVEC","K562"
"2968343",3.54914748149083,3.99740333506205,4.58586010836691,4.57805464917713,3.73470665678377,4.30948918697873,3.43448972377655,3.99273866066953
"2968345",2.80161914979434,2.5400242720828,2.32024431208231,2.44004730695279,3.12077405178128,2.87726110805383,2.70566136529533,3.61274791891231
"2968347",5.88700872829313,6.16372061122174,8.89562519266674,8.81231664882703,5.91370472306334,6.20289929248079,6.16174431346924,6.1742345818757
"2968349",4.95705352391832,4.50634436604954,4.28385731354462,4.62016467767322,5.17274507775904,5.01168246736336,3.63717643762636,5.16237495410946
"2968351",8.82231969278372,8.66306346372824,8.44228866072729,8.55638736405225,8.69607998440856,8.34664620540105,8.78939512950895,9.06595748378637
"2968353",2.05719597582153,2.31964900488272,2.56843039681889,1.98095991519908,2.3414629975504,2.47861589185468,2.39126581565097,2.29875669087029
"2968355",2.05647363474007,2.32226034936447,2.34733350454951,2.27637409662171,2.64183447547251,2.55280891940988,2.74091964188861,2.58805790786285
"2968357",3.89325709609912,2.98778643444663,3.58802135276447,4.08528318600573,3.59762883782375,3.91718364797661,2.9942572177505,3.91167530315508
"2968359",2.26249551360877,2.45650456462122,2.50583140369203,2.60629168276756,2.53812754980621,2.58563605493771,2.5722668809372,2.82312223759955
"2968361",2.39902803269668,2.38387081336915,2.49112659005578,2.32068881639792,3.35375374742092,2.98002212913188,2.33104156849766,3.71672033972593
"2968363",3.9265995299532,3.45843599437047,3.19216857813132,4.78098805482389,5.22108481525274,4.89966912143569,3.49313014741021,5.1865775393819
"2968365",12.5923019537999,12.4945327033164,11.5454227225146,11.6650938315324,12.0960646141317,11.8149480296022,11.6241113621169,12.2187013943048
"2968367",4.17439858707322,4.50725556494309,5.49710584998582,5.63931078596625,3.91379322972357,4.79848899808343,5.06432837170709,4.5719377548489
"2968369",6.34191850364541,6.00856326829015,6.42397123584364,6.25020092022163,6.20489994815087,6.05854137095102,6.17781265439305,6.59671010570251
"2968371",4.80938776749478,4.65297812993276,4.03710420604965,5.08420086107518,4.2360954403058,4.55975167563616,3.80369337730993,4.20512340927669
"2968373",5.64440172302932,5.62301939035653,5.73810280751996,6.55694098991511,4.93882950637114,5.08969013430807,4.34414115660405,5.51755253732875
"2968375",4.12726094896323,3.51635426800025,4.05651904128534,4.95481788966213,4.09634337458404,3.48711676852138,3.45671037459331,3.78606730900133
"2968377",5.2253890814466,5.06063089792961,6.9293439908814,8.23820424997903,5.71443001463543,5.42134509165336,3.41806453818831,6.16640716240484
"2968379",4.3819105687052,3.83727361505068,5.93409288412748,7.80575189840645,5.55044495618932,5.30147714418627,4.30864062966061,5.78977405418453
"2968381",2.47630865763429,2.55424859027613,2.79042504432085,3.18977808144371,3.6486297271863,3.42630915986645,2.46106591358662,3.45575341458862
"2968383",3.62436676443171,3.05615637825516,3.73520662832762,4.33712717282648,5.07784811109425,4.40593667589805,4.00491042464837,5.44396048931586
"2968385",5.84097292757936,5.42696193420783,6.0892256730223,7.24731562374409,5.44565281939308,5.61773665899356,4.49178034670492,5.05704716892063
"2968387",6.04782694022577,6.32209792750031,5.34839881960742,5.24996703337234,4.98052118650227,4.62272174383168,4.30384752701892,5.36308912409738
"2968389",12.3152062834392,12.1585355589436,11.6573297531106,11.8010957755157,12.1001621577491,11.6402030665583,11.3750915722291,12.1280706595129
"2968391",3.04029055178236,2.4303576460483,2.39618487192255,2.43885891691359,2.24612866653629,3.2115286871962,2.63593689224801,2.86834515381379
"2968393",5.43650763218141,6.22623146772744,6.64593385506936,7.07557014337595,5.48177219925755,5.63357234744521,5.33465541996013,6.00507224973418
"2968395",3.26628186960657,3.53582782894098,3.62660450985949,4.44032425740569,4.28172626494217,4.06487236081484,3.69774401833901,4.70150543618
"2968397",1.99419287571163,2.08762313900229,2.09310405824742,1.94725132892244,2.50790638032405,2.58031681838994,2.44945836818915,2.11799351339267
"2968399",3.80328781258114,3.98618799267402,5.0768032349226,5.90840231498681,3.79591565993206,3.32312618172891,3.19674905141467,4.24132271523435
"2968401",3.43730376897695,3.29085682550224,2.83123971662637,2.38623167155202,4.12987226487017,3.1030189417751,3.5768961374601,4.32074339696045
"2968403",6.89889032105286,6.71038905154604,6.59462693231811,7.6597329926008,5.60420952302448,5.55697059194706,5.02258980186951,5.80561368871321
"2968408",2.18529776825762,2.22588471029324,2.3055239284355,2.3323798013851,2.47703381987498,2.51314993922248,2.84066089269227,2.69697006339577
"2968410",4.33411830959635,3.69972561376712,3.187651414011,3.41945115055625,4.56245710063277,4.47868951760357,3.51269962215952,5.61851404409677
"2968412",4.57863712185981,3.90595477194719,4.18673327532497,4.53949519207475,4.89914274538192,3.67452489466746,3.41049449034099,4.50490788332613
"2968416",3.90689403667273,3.84387486601104,4.27037720410611,5.57703843485209,3.80460589393079,3.53736877577734,2.70712298690603,4.19971993729295
"2968418",3.35603827149795,2.70448365366502,4.22615329029081,4.52709134364473,4.76483480487964,3.59860804419821,3.06881405237781,4.79888284972928
"2968420",4.78554585184935,4.97903442602754,6.38551399143433,6.65565064388958,5.73712425158695,4.96014583971707,4.34766881858923,5.47718116379265
"2968422",2.55899545338878,2.95403308745079,3.59499307857897,3.33949922561875,3.56943124459456,3.28339631267779,3.27724414252233,4.12074264513768
"2968424",4.74436135216893,4.19798829330049,5.0018773612873,4.75104176662618,4.86940567574808,4.03730300496207,5.03318496040883,5.17118934800399
"2968426",8.38056380824416,8.00125743187416,7.94855373529402,8.09437090558825,8.56427578615843,8.14512256587512,8.04395159658006,8.64619143587314
"2968428",2.40453570175617,2.31083197898053,2.30843699780234,2.29008136376751,2.99268079917865,2.92444741288213,3.06999593440892,2.97408279484372
"2968430",3.3019098940311,3.9280722169495,2.96584525780719,3.09677100037906,3.28931508041724,3.06387634834902,2.88695131520009,3.22351728428395
"2968432",5.05623466893223,5.06938548529669,3.25947049002014,5.7101707787018,4.45113108017935,3.98719328523134,3.10066140130473,5.15068373010785
"2968434",6.70478204013695,5.68746744554588,4.44977007963805,5.67444657023186,5.38798196966037,4.99165491637897,3.97637168541613,5.801158856936
"2968436",5.99041244699161,5.28248125202608,2.71330168911075,4.19667437567613,4.95077797643876,4.59660916413694,3.99653713148937,6.12452349382027
"2968438",4.96357045072884,4.01254310902585,4.47249591848827,3.80001697137108,3.76684346876395,2.55871755243411,2.66918879459999,3.95058757098381
"2968440",5.37453026942069,4.59029563627045,3.5194519062321,5.23789952182722,4.47375578790881,4.49730581278237,3.37828432743648,5.40528134820865
"2968442",2.845978074176,3.50100599674553,4.22743022258883,4.12306769615324,4.23642977735438,4.22143716097139,4.56473428196271,4.78371388708371
"2968444",5.38671038518726,5.41362877435615,3.72575906631562,5.7931332448601,5.96290424117909,5.86144796995564,4.28674241040381,6.70841864186294
"2968446",3.02116512214876,3.15434454889815,3.37953970200538,4.29051628379748,4.02257651313486,3.36692019129305,3.85148197675342,3.80164976760265
"2968448",5.6026167319588,5.16229822941074,5.12478832176193,4.49567009833426,4.72360430548404,4.96547014671591,4.43529300200437,5.11795759501024
"2968450",3.05481668451963,2.66613032198611,2.82219650471028,2.17019243540718,3.48788315012376,2.53780848018467,2.38779578587136,3.01809707842257
"2968452",2.58590356942082,2.62681481783405,3.2112142900091,2.80159225827853,3.88069588948868,2.81450744860919,2.62428698847647,3.08296459365279
"2968454",2.28133737753454,2.08780821315371,2.3085796709429,2.25051172243909,2.55972800251109,2.75166250660791,2.47784761100408,2.73510490070527
"2968456",3.60531783834634,4.38616901487906,3.56874167561345,3.28524941402669,3.26907533888305,3.79234654430945,3.17947792457623,4.04865393923492
"2968458",2.82163809799713,3.31273308251997,3.68245299780933,3.18946248886953,4.18232220145191,3.84274160661377,3.78454942183262,3.76290203184872
"2968460",5.77557317707164,6.72743550312889,7.98839205098526,7.67469329109538,6.31033308651684,6.4047198411197,6.96227204749793,6.91830970259433
"2968652",8.03006836806958,6.1950470906557,7.12562563077045,6.99700390221701,6.8878523544622,7.33754266735219,6.86885975411177,6.14682023915134
"2969201",5.77198955616241,4.53945612147121,4.51664098215903,5.12621078489817,5.49855073672822,4.77217373957248,4.28530469462753,3.82035421706694
"2969289",8.4938095476696,7.56277780807654,6.84758149803549,7.68654985811365,7.15511517763681,6.84597165211003,6.39523252144789,5.63488623076139
"2969350",4.30565565882968,4.60984349046658,4.92058005661825,4.75687785122416,4.66302523268327,6.16867317202066,4.76049854134896,4.76250884026503
"2969406",3.43857275505251,3.75259556601804,4.05800624316752,3.78152883116394,3.68137514139752,3.72793439968987,4.01218665611888,3.85325060309608
"2969467",8.44862128808604,7.82944698593235,6.7169233870983,7.72935593082956,7.51904102541285,8.08674943223792,6.74297942695142,6.69646852935107
"2969677",7.86678839384194,6.66844077181393,5.6523411317224,6.95685346764427,7.25397800551245,7.39088829442428,6.46534061710269,6.80885136902773
"2969796",3.0195300270005,2.97375704345687,3.47725530527657,4.2595815104703,2.93349393060137,3.07087103614139,2.8068524592342,2.96009036931378
"2969810",7.79332151815604,7.85630233779978,7.46265471613714,6.89543370151512,8.07379936275982,7.01445505938198,7.34640971681314,7.30919334487711
"2969886",8.84217339671833,7.1033291391289,8.30216046701241,8.47171514040825,8.44717909194505,8.26785107142053,9.09217308034829,6.65411944318337
"2970044",5.64714446659917,6.31518930184998,5.87846200218294,6.17013858744493,5.5149931785813,5.68704339584826,5.32152277282253,5.9707837769581
"2970086",7.75332399726878,4.61009710129831,4.89362250008587,5.67516747005101,3.91478867037848,4.10798478489709,10.3512386631186,4.46582879108868
"2970532",9.91479127583175,9.21155179225609,10.6203619646485,10.3453425989528,9.24694080942693,9.16948359562455,9.52047688254973,9.52805501207115
"2970607",5.21165901177922,4.57567892760755,5.8526542525077,4.56711648921481,3.97625944029072,6.49667675927729,4.56783016712209,4.75094905903207
"2970897",4.94178511611683,5.49421810500202,4.49293106658011,4.70995807151217,6.12178279711766,5.88796038808567,3.66629102327308,4.36038225353699
"2970942",4.15827102388494,4.42947330099293,5.29746184678786,4.72128347544503,4.01421527950153,4.26417453842809,4.33000864196928,4.41883099936314
"2970985",8.30579558098222,6.94390756417349,7.0843406520992,6.80891851901935,6.99897666575879,7.79984617914762,7.66527566040787,7.04448609272301
"2971014",10.0039422093747,9.07539947578751,8.39255815620789,9.10434757410778,9.33106537315284,9.68727218631934,9.13246004062201,9.14802545919522
"2971139",5.00078436447245,4.47029206986843,5.21147332710501,5.6636806543718,4.50392917764506,4.97721092609151,4.41013577509936,4.91639104835744
"2971204",2.98920904582658,3.15052964613318,3.48444793983903,3.19920885925066,3.24907550583628,3.52808456750854,3.34072911777902,3.53337928570025
"2971267",3.07587118089511,3.15534111257564,3.44133078100608,3.36549861847115,3.16526404967623,3.21983743823931,3.21106667228246,3.25243359628267
"2971378",8.37812994178807,7.70691256546518,6.23631179107426,9.02125879298572,7.70224162664355,8.53392170607728,8.08827006952181,8.32126166305899
"2971564",6.46126681043035,4.85156200777644,5.14237893346734,5.25825728453204,4.2999654744732,4.02073912074596,5.00577651395602,6.04543626089865
"2971678",7.01234522721635,5.80111452376736,6.60595149867225,7.86266236682597,5.89685200692311,5.8684744505889,5.88030343792006,6.18613153087022
"2971692",7.2931982989166,5.91099142887804,7.29142527292487,8.06720651381349,6.64321746048885,6.82245429890485,5.9007401195016,7.22672709492443
"2971724",5.35749667963801,4.16024453158971,7.04011451217971,6.5100115826694,3.83181874849385,5.59396128479475,4.05988472895323,5.35973115600851
"2971801",8.97476083488313,8.61807275384707,6.11109564299895,8.01439243295557,6.21754640943099,10.6896352396558,7.22403877376193,9.65189317512874
"2972063",5.27099154956324,4.92200567083618,4.59028414830039,5.26869597301276,4.18833561699821,4.04538563982575,4.17762393210931,4.9802280931973
"2972310",10.5752263994637,8.76076522156846,8.68944387435111,9.79160572848909,9.38402253166675,9.72715628186556,9.55052078711632,8.93690384667332
"2972411",4.74101141195498,4.52133305555936,5.81285499798459,5.1265651425947,5.34136230771431,5.32386386165715,5.64140920952442,5.42980870477573
"2972759",8.83195144299683,8.66938395734396,8.57459479730405,9.31382890440295,7.70023472439901,8.25168922637872,6.49613662135889,9.728709419695
"2973168",8.33801327968757,8.05454414311411,9.79251512062329,10.0524235103861,9.25386228717732,9.20810015045084,8.36227060586843,8.9847056584835
"2973232",4.09613007798942,3.33932865056471,5.02085105278676,4.5784268639344,3.17014550838873,3.2848916221223,3.41548708616295,3.46278468918969
"2973376",8.01031299013564,7.25834965882722,7.66561409493375,6.46768853514041,6.92558873299595,8.98703680833262,8.23984910667619,4.13910001832388
"2973694",7.2998917185053,8.96964124185057,6.68067028947666,6.92223878048834,7.14789578602417,9.47744896249269,8.50392444827839,8.06831013238164
"2973856",2.53008036696934,3.32113157164055,4.33349302457755,3.08448407282725,2.99931289188545,3.00069659404051,3.02059643942806,3.0342046051496
"2973995",9.84359940707261,8.80349099927841,8.61420780116901,9.0871980301153,7.11437363279198,8.71523022296359,8.53710425288794,7.47214207574505
"2974188",9.61584108196291,8.40777373765132,7.09925329522888,7.51840845517213,7.44307851212201,8.20101697838493,7.59400740129458,8.48812696375368
"2974330",11.425624754206,6.86505470633377,9.29077029205624,6.00904934003384,5.6566092618187,10.1498364672448,12.2155326959749,5.64689637019277
"2974413",8.03097371902962,3.99097122110107,4.18848296087899,5.64287333559346,3.64210088576242,3.62920392490875,3.68715473547549,3.77330084913757
"2974469",7.69759747867732,6.63068302289086,8.19972659164547,8.49080321400357,6.5663839604581,7.70400878256021,7.95368683695892,7.49207567072607
"2974542",3.52389995788698,4.22415999143066,4.01860459623573,3.9980402701765,3.90845139869904,3.96329916951972,4.10598296571313,4.21683010396013
"2974566",3.07536817139075,3.20996558878528,3.22440344704508,3.42355978380605,3.50982730648819,3.65767916547266,3.54852151717843,3.74516554187093
"2974576",3.04010249018456,3.52196037857167,4.2381741756041,3.95646380102065,3.06301645653596,3.20994789098994,3.37251621280002,3.33503401468793
"2974592",3.24277173627134,3.79057495484976,3.82587481096226,3.99185946299187,3.55564846954468,4.25506232294946,3.64893996863374,3.72789996025115
"2974610",3.02880934430526,3.27724815320472,3.55088131760681,3.4040584106254,3.346452937818,3.24583110177526,3.39977933723221,3.48879471088233
"2974635",2.88322522180047,3.21920836128314,3.6774779787397,3.31186751269139,3.10340000426879,3.3316950564558,3.37796330867226,3.48635188121418
"2974671",7.6211708029766,7.12168882954173,7.7795436793529,8.62740044889411,8.01212215295735,7.62234916264934,6.06367999616537,8.92264795874944
"2974702",2.57790623655742,2.44852008428923,2.83560675067022,2.86612632276702,2.84140656847384,2.8932081880035,2.47070330793404,2.81056148149684
"2974935",8.43524170178351,6.24735187461278,5.34791887607961,5.52889126442608,4.24113705426418,4.45318888699193,5.04136496576407,5.11738645976131
"2975014",7.44442451553431,6.73436760442645,8.30293194122539,6.57511741529106,11.9091521627234,9.15273769050244,10.4214783242189,6.76199133998531
"2975257",4.82602996712645,4.95169762785692,5.08459432575366,5.15985639516059,4.44205130664716,5.68301788235555,4.70513778404869,4.86551267522489
"2975287",8.99713731564697,8.7755207579472,8.87629750921716,9.36947968930093,8.35850519381473,8.81538647503156,8.60384027807011,9.39176259989859
"2975385",7.4220367291842,7.02714093763853,6.78844054014659,7.15099750181202,6.85694962002073,6.27165780579292,5.99800574978373,7.41720562185115
"2975655",4.92844319248464,5.06672500619233,6.88629207639446,7.80966947716508,5.20329666258436,5.06499374818394,4.85863889860725,5.54317901460213
"2975680",9.46560222600979,9.1558275187876,9.91369995550949,10.3532716585518,9.02147968584085,9.17105407617496,8.84025247003298,9.53654214017313
"2975741",7.67538180069165,7.56087236672782,7.8285207898701,6.77879914117165,8.98759888561104,4.94541175213006,5.05673932100378,6.15132691290029
"2975867",7.06687857471396,6.35265203491317,5.20479922808723,6.03990544234466,7.2416423301368,4.14776594007068,6.09706625656098,6.97551579080845
"2976041",4.43843855699965,4.21447798889528,4.50343897172201,4.26136129385151,4.4968640387032,4.06712540070459,4.13427858898121,4.14963223971466
"2976091",2.85252513240617,3.16171650164834,3.39568209570802,3.2677964993695,3.26085740739185,3.3546919286625,3.4508167469356,3.26781559369629
"2976113",7.55843832609667,7.00636172309839,7.11086751517964,7.78997450889831,8.12098021536294,8.89866411335647,7.74712885429989,7.16009084088328
"2976155",4.4627889299521,4.91802678917021,5.98161658798042,5.20329535442473,4.4848026929855,4.92445038446084,5.22714890618184,5.19929571977284
"2976360",9.25707135560937,8.47956925367856,9.04518919060876,9.23281504032246,9.96692366353632,8.55956813686587,8.76361545239423,3.9884751282646
"2976417",3.13722448497913,3.57494496615906,5.35423265769835,4.7427934359971,3.19377010852543,3.82009784417921,3.96060850337105,3.63414869122613
"2976626",9.19246024474758,8.72873108864577,7.8888454236233,8.01362801170779,7.16394512442364,8.06271557384644,7.15850068099197,7.61664092957075
"2976727",4.29398173628842,3.73898787222219,4.05576189700911,4.33942451347174,3.51185176845458,3.67535464246903,3.69008114490276,3.82854859484223
"2976768",9.93025459649485,8.76392226267151,6.71808438503114,6.74061872908812,7.77082957310032,8.27891056915278,8.76520415569375,8.25798268748784
"2977122",3.69893986630049,4.17491657963471,4.44362209104627,4.58854816211282,3.81319095898668,3.97226172834941,4.16535342672956,4.14171734655907
"2977265",7.49165235242709,6.77269432960675,6.66488212417905,7.01200119958427,5.76647981377911,5.84529013230107,5.09655797755015,4.55411400289185
"2977471",7.38785058757223,7.27327863940037,7.90349875957752,8.88758774597287,7.56289718976118,7.9636229263494,7.01447079477591,8.62153859047451
"2977510",8.9874690409115,8.56486174458471,8.87594658962769,9.00038625141259,9.68122231766481,10.0103154274309,8.9858917879618,9.57234323632025
"2977621",7.85632790660308,8.37665044286756,5.65213960655201,7.77794597215081,7.06403599118849,5.78397391396061,7.15500357338608,7.32631446458747
"2977690",9.65913225540606,9.25905057212047,9.34277014027893,9.89492678113565,7.83098161859626,8.79287335483695,8.35755841704855,9.19777250481023
"2977949",5.46658956909024,4.96637827350129,5.49255553073872,4.72136677146105,5.02397346546794,5.30597048595817,5.12294729768634,4.73316239025392
"2978026",8.88707435145005,8.49532016030165,9.90799438581421,9.26230797918394,8.0945725389933,8.34867872862633,8.51473237084609,9.08285414655434
"2978044",4.24604760278151,3.9149034481142,4.48705679546032,4.53145570688216,4.35694804715389,4.27474280872494,4.30515928447604,5.06425367690571
"2978050",7.78622622129349,6.44497025840703,7.8558572249527,7.97260652050181,6.67253588551909,7.06612382916395,5.96869803129977,7.57925456145613
"2978876",8.92306277728674,8.5553748827055,10.281679104504,10.6909288917937,8.0433817873756,8.78990776710877,8.22201761553765,8.84541218518934
"2978957",7.33297047698101,7.00772988319061,7.33888325990741,7.54592898522367,6.49896877040623,6.82231880155649,6.46927724989006,7.90487527066055
"2978989",8.58625967547106,7.64137591706818,7.17894493341859,7.85258410978015,7.43846125455344,7.74997031741724,7.51473311364646,8.49667391345865
"2979056",9.42695476442404,8.75667292390635,8.57912408163939,9.01464783548443,8.39453798847292,9.12114393930359,8.07979011235307,9.58000676262441
"2979111",7.33332673749766,7.19786698767081,6.88517751995495,7.12073527454351,8.12393502196537,7.69370737877139,7.18792402930268,6.36583198519638
"2979159",3.41275320256894,4.12907067047406,3.7976348512003,3.85370438792121,7.56261652272198,3.56680829756933,3.48830029683751,3.87922042907222
"2979187",4.5689605492203,4.14216147809341,4.96168456117519,5.49123055242165,5.11662958166915,4.62662263301533,4.45591247619099,4.02997453473738
"2979246",5.58016405151675,7.32399827898687,3.28875385800119,3.3375182294884,3.79843176561563,2.86870501008078,3.51069432762349,3.38946237768413
"2979267",7.10793975028098,7.41380687819915,5.34041943089891,6.09031516773441,6.09418944533437,4.71650864795274,6.8300843189718,4.93779505224394
"2979679",7.93930712635042,7.34577523265221,6.53490834203005,7.06088624029219,6.99670587940686,7.8306807936886,7.2119849804068,6.63376776820654
"2979704",5.37419308639824,5.35832724519273,6.20039098936363,6.12275023135435,6.21271560278969,7.21787380569642,5.75047549309684,6.59076093445242
"2979871",5.66187288668664,4.56000327812824,4.525911564617,5.05512079518915,4.04158482742529,4.6865523607622,5.02652741553964,4.30068110605276
"2980241",9.5400414807891,8.52441917983012,8.83422833700843,9.15134394230469,8.34458408009402,8.45163069462663,7.95709406408234,8.98407581777547
"2980258",4.17383184252741,4.6872288879238,5.11061743278293,4.11858457015355,4.54459945771046,4.75559773923856,4.70328629935598,4.49949694277942
"2980290",3.41742647352197,3.5811890526327,4.60823672496095,5.68162151198272,3.06390761671913,3.40245500480336,3.49070838377079,3.38381879272807
"2980366",7.31377955511053,7.08853820216715,7.60971908849675,7.46480088323453,7.40670332831633,7.19253032451711,7.22496586868688,7.20532171673073
"2980449",5.54890924176808,5.33617869573321,6.25048254761256,6.1485615125423,5.0464915965085,5.35816059437576,5.45314285180128,5.49409957992352
"2980516",7.42258187559612,6.74125692104513,5.40976052104227,6.51551536334404,5.3555815525325,8.50574467939114,6.45756070344596,7.96483502388192
"2980812",6.39851275583235,6.77131631729814,7.33558278428305,7.59576124646777,6.13825598518461,8.29917866239916,6.61306374151122,7.10239274080582
"2980870",3.52473471253183,3.93520108495758,4.0967175827399,4.1686035571126,3.63532410753008,3.90974935787935,3.85526251681201,3.9653807244727
"2981676",7.21735676823329,6.00715141106224,5.6252332779427,5.88033494308009,5.04010908341186,6.14808221577538,5.7414686931291,5.72801375257982
"2981874",8.47832513459112,8.77296512138472,10.8814246628246,11.0775804461407,7.66909457125353,7.42759195589849,8.39431054338767,7.4960662596747
"2981912",9.37857760974534,11.2864942526197,9.15682421347477,8.32753278055019,9.48464784904707,8.93280628616144,9.32500903221141,9.77300598278974
"2981976",2.81610994961431,3.54496858520184,3.71069356742881,3.55303684296934,3.20486789281059,3.76882269839561,3.68871706852,3.61919977829607
"2982028",7.64615518212475,8.37188429804098,6.56433680802945,7.39304552161548,7.34802442585973,6.97707601005856,6.57030856729969,6.76162847998663
"2982076",3.76980459763587,3.99244638182461,4.46430851211923,4.58172634649504,4.01613351891383,4.21557981049821,4.26042579774241,4.30686652225439
"2982270",3.48929133644501,3.71327919897039,3.84186043055297,3.90894255740024,3.64795407852211,3.92154690539503,4.02548053849679,4.19381743028247
"2982319",7.15418491518096,6.77514449917944,7.36757396344474,7.99500326671396,8.99655096028765,8.73290242854631,7.37626746475538,8.18482273621069
"2982381",11.6951585646076,11.9030935096596,11.5581054660864,11.8457386634044,11.958798662823,12.2418931861754,12.0799509228592,12.6712665642101
"2982524",3.56258012674999,3.80039297313355,4.1317667386114,3.93588753569775,3.6355800460476,3.68272141383829,3.8520254046464,3.82694580147728
"2982630",3.56083295152045,3.36149940234213,3.75441632851866,3.65458433062024,3.58729991773187,3.79088839945571,3.77281051552101,3.77930409300331
"2982730",2.98000080990204,3.35836721368452,3.24670543771497,3.63181411429834,3.80213627092274,3.00913114455823,3.15485778662959,3.77365639967543
"2983030",7.51601765839096,7.4299498849681,7.03171336826684,6.99081532384388,6.00856722315106,5.11950580063495,7.16195293102115,7.28884964825182
"2983138",5.06875094013053,5.38973872088394,5.19636833523497,5.63173420288224,4.85470725992227,4.56952458682549,5.47192871332888,5.57316374340489
"2983142",6.08523166096734,5.31938282955642,5.60047865061392,5.77968578261101,4.78804776688948,4.93927761413367,5.09004266525432,5.12002116238591
"2984230",2.90260558569079,3.13494485602451,3.29886513936462,3.31213319881394,3.09822889795436,3.23867197979603,3.23876159693155,3.30049952367557
"2984275",7.24821310250555,4.78778185156227,5.43490774914491,6.56218688272775,6.83785941811854,4.6201789713786,5.40078204643618,4.89270849425437
"2984500",6.08394970896484,6.2375417643651,6.3287729948603,6.42096013636731,6.08770942617373,6.06123212342328,6.28500145728012,6.17679673752516
"2984543",6.15374216283536,6.52464591286059,6.54158469226594,6.38755385658305,6.30854546270536,6.52537972597873,6.83282886992832,6.70236928039137
"2984573",8.91134939296225,8.80606225939785,9.59578617947704,9.94391484356414,8.33629411215536,9.34526440827834,7.42945545593667,9.27621005783376
"2984616",8.02317763100027,7.24109796280868,7.12639304217782,8.4933311571526,7.67187336251839,10.0299969396867,7.99126335141993,9.48175947961588
"2984655",6.44724630714581,6.1301744105579,6.10157149070373,6.2231823295937,5.06128706055917,5.46539448209722,8.77331571586998,5.47242791760261
"2984884",8.16269014876656,7.60311945304649,7.22728229426525,6.96637219742255,7.5748228369417,9.24784877971911,6.48116104503953,8.07846149733388
"2985026",3.98437128059382,3.53497098087279,4.15119388141371,4.2750484561733,4.08079477048011,4.34010582258251,4.17526562095133,4.01143025913396
"2985129",3.78070512274164,4.11621628415787,4.04219501231478,4.1616611495444,4.16131230475238,4.14816252012452,4.54527005004492,4.49505389887329
"2985281",4.11177733747656,4.37855650755123,5.08101628779593,4.9888582544037,3.51145473439467,5.09150160406403,4.1690289884381,4.38714052440586
"2985332",5.77856455178556,6.01623891755845,6.37095722022957,6.33292402114013,6.15226532374459,5.96304158008063,6.46123695572082,6.47629018042603
"2985342",5.60480383591611,5.96823737529477,6.55843527576286,6.32520835302097,5.69461444870471,5.99464622951252,6.17281109449717,6.15719915015427
"2985368",4.99457961765315,5.25006117104532,5.92553319544264,5.68534967217713,5.14267487061567,5.33104364614125,5.56461646700304,5.50205095756393
"2985497",5.9750310504393,6.24183942014469,6.77291122885875,6.64891270119927,6.02358616128765,6.07258436057768,6.35650672379646,6.24792382572261
"2985781",5.17191600313528,4.95793719852087,6.2497314806212,5.17356929121577,4.79135555607704,4.95677118958707,5.15198493299863,4.93067978200392
"2985964",6.25132720780578,6.34432723314958,6.16613668842041,6.02972341479892,6.10473898966729,6.70917265548055,5.79106668060854,6.54087767131456
"2986084",7.43175723847917,6.99208487690304,9.6950250757237,9.85431369334911,7.00108685564923,7.67327785346236,7.17738246816527,7.50947121775469
"2986127",3.7055744091309,3.95718217608202,4.02661595210967,4.47661498022371,4.06837247218747,4.10463008224278,4.31595236960754,4.38869878193999
"2986146",3.74467588049751,3.88405339554453,4.41444388515388,4.3912981080889,3.87781762276892,4.65701655617637,4.03558698726916,4.3159526587259
"2986350",6.08617964207633,6.41133157873206,5.98743163813497,6.21602882885383,5.8845910381035,5.88224124354615,6.36799055174703,6.06223445345493
"2986493",9.0641427875893,9.42793062342703,10.3019047326248,10.3575354935059,9.48782110553111,10.1946692268514,9.80651201003187,10.8749252088267
"2986546",8.30144484828959,8.50239384278795,8.83186098350887,8.95699139974551,7.82367115462779,8.51416046325791,8.00827809835314,9.26678188115104
"2986825",8.40476392692717,8.66414055504663,7.35979605486669,7.46884422072886,8.60647463717092,8.21725857995699,8.38176507074487,8.48632537773111
"2986906",7.21665359639321,7.61128658668159,6.52824580602365,6.64075579133413,7.59354810238353,8.38171805596603,7.98494272330196,8.78614631269981
"2986951",6.17885474191085,6.56919167472765,6.79149822550056,6.74807420288077,6.33095019787251,7.21814454763222,6.71762416402959,6.79140531600006
"2986999",4.64009635357483,5.28442946465091,4.45102272842336,4.59102476904303,4.73523696986501,5.38243846164919,5.30223111410005,5.25594831484165
"2987038",5.48126649055783,5.96930168420881,5.92856376495646,5.93167711127454,6.16252384829175,7.50441461169882,5.92713218704317,6.10405194343599
"2987199",7.15088632697831,7.69487175424649,6.60985226005857,6.73627252351765,7.88606384233996,7.20058256677025,7.48684056988615,7.3497110608369
"2987211",5.85498612120918,6.10175582718001,5.86049733431804,5.87661000362277,7.69969676902973,6.3776306684305,6.6876458874199,6.31993172117132
"2987410",6.73969271387478,6.23250467789731,8.15482299214023,8.0434709981107,7.31132717400708,6.7071803273392,6.97257097425369,7.38031189320097
"2987441",8.89616849094551,9.39153257478326,8.93224212832661,8.87650833219376,10.3883548182103,10.0825163938675,9.79551825538493,10.6074399670853
"2987523",7.66735323370938,7.52453749009379,6.53173434150369,6.6146886570583,8.1133515897435,8.0947374135991,8.39706055441213,8.16168970076145
